Biračko mjesto:,municipality_ID,party,values
133A053,133,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,7
133A053,133,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,1
133A053,133,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,2
133A053,133,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
133A053,133,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,87
133A053,133,PARTIJA PRAVOG PUTA,3
133A053,133,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,10
133A053,133,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,1
133A053,133,HSS - NHI,2
133A053,133,KOALICIJA PREOKRET: GDS BIH I NEP BIH,6
133A053,133,STRANKA KOKUZA - SKOK,12
133A054,133,BPS - SEFER HALILOVIĆ,10
133A054,133,STRANKA ZA BOSNU I HERCEGOVINU,29
133A054,133,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,141
133A054,133,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,15
133A054,133,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0
133A054,133,DEMOKRATSKA STRANKA INVALIDA BIH,0
133A054,133,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,12
133A054,133,SDA - STRANKA DEMOKRATSKE AKCIJE,37
133A054,133,NARODNA STRANKA RADOM ZA BOLJITAK,16
133A054,133,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,11
133A054,133,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,4
133A054,133,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,3
133A054,133,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,2
133A054,133,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,5
133A054,133,STRANKA ZA NAROD BOSNE I HERCEGOVINE,1
133A054,133,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,65
133A054,133,PARTIJA PRAVOG PUTA,0
133A054,133,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,24
133A054,133,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,1
133A054,133,HSS - NHI,0
133A054,133,KOALICIJA PREOKRET: GDS BIH I NEP BIH,0
133A054,133,STRANKA KOKUZA - SKOK,13
133A055,133,BPS - SEFER HALILOVIĆ,16
133A055,133,STRANKA ZA BOSNU I HERCEGOVINU,33
133A055,133,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,143
133A055,133,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,12
133A055,133,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0
133A055,133,DEMOKRATSKA STRANKA INVALIDA BIH,0
133A055,133,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,11
133A055,133,SDA - STRANKA DEMOKRATSKE AKCIJE,44
133A055,133,NARODNA STRANKA RADOM ZA BOLJITAK,11
133A055,133,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,10
133A055,133,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,8
133A055,133,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,7
133A055,133,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,1
133A055,133,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,2
133A055,133,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
133A055,133,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,65
133A055,133,PARTIJA PRAVOG PUTA,2
133A055,133,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,12
133A055,133,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
133A055,133,HSS - NHI,0
133A055,133,KOALICIJA PREOKRET: GDS BIH I NEP BIH,7
133A055,133,STRANKA KOKUZA - SKOK,9
133A056,133,BPS - SEFER HALILOVIĆ,9
133A056,133,STRANKA ZA BOSNU I HERCEGOVINU,31
133A056,133,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,144
133A056,133,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,4
133A056,133,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0
133A056,133,DEMOKRATSKA STRANKA INVALIDA BIH,1
133A056,133,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,7
133A056,133,SDA - STRANKA DEMOKRATSKE AKCIJE,42
133A056,133,NARODNA STRANKA RADOM ZA BOLJITAK,16
133A056,133,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,9
133A056,133,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,7
133A056,133,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,5
133A056,133,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
133A056,133,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,5
133A056,133,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
133A056,133,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,62
133A056,133,PARTIJA PRAVOG PUTA,4
133A056,133,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,16
133A056,133,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,2
133A056,133,HSS - NHI,0
133A056,133,KOALICIJA PREOKRET: GDS BIH I NEP BIH,2
133A056,133,STRANKA KOKUZA - SKOK,7
133A057,133,BPS - SEFER HALILOVIĆ,9
133A057,133,STRANKA ZA BOSNU I HERCEGOVINU,20
133A057,133,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,109
133A057,133,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,6
133A057,133,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0
133A057,133,DEMOKRATSKA STRANKA INVALIDA BIH,0
133A057,133,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,10
133A057,133,SDA - STRANKA DEMOKRATSKE AKCIJE,57
133A057,133,NARODNA STRANKA RADOM ZA BOLJITAK,6
133A057,133,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,7
133A057,133,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,11
133A057,133,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,5
133A057,133,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
133A057,133,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
133A057,133,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
133A057,133,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,60
133A057,133,PARTIJA PRAVOG PUTA,2
133A057,133,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,13
133A057,133,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,1
133A057,133,HSS - NHI,0
133A057,133,KOALICIJA PREOKRET: GDS BIH I NEP BIH,0
133A057,133,STRANKA KOKUZA - SKOK,11
133A058,133,BPS - SEFER HALILOVIĆ,10
133A058,133,STRANKA ZA BOSNU I HERCEGOVINU,29
133A058,133,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,94
133A058,133,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,8
133A058,133,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0
133A058,133,DEMOKRATSKA STRANKA INVALIDA BIH,2
133A058,133,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,12
133A058,133,SDA - STRANKA DEMOKRATSKE AKCIJE,30
133A058,133,NARODNA STRANKA RADOM ZA BOLJITAK,3
133A058,133,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,6
133A058,133,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,10
133A058,133,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,8
133A058,133,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
133A058,133,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,1
133A058,133,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
133A058,133,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,80
133A058,133,PARTIJA PRAVOG PUTA,3
133A058,133,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,22
133A058,133,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,5
133A058,133,HSS - NHI,0
133A058,133,KOALICIJA PREOKRET: GDS BIH I NEP BIH,2
133A058,133,STRANKA KOKUZA - SKOK,15
133A059,133,BPS - SEFER HALILOVIĆ,5
133A059,133,STRANKA ZA BOSNU I HERCEGOVINU,28
133A059,133,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,125
133A059,133,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,6
133A059,133,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0
133A059,133,DEMOKRATSKA STRANKA INVALIDA BIH,2
133A059,133,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,8
133A059,133,SDA - STRANKA DEMOKRATSKE AKCIJE,35
133A059,133,NARODNA STRANKA RADOM ZA BOLJITAK,6
133A059,133,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,15
133A059,133,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,3
133A059,133,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,6
133A059,133,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
133A059,133,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,1
133A059,133,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
133A059,133,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,73
133A059,133,PARTIJA PRAVOG PUTA,1
133A059,133,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,18
133A059,133,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,1
133A059,133,HSS - NHI,1
133A059,133,KOALICIJA PREOKRET: GDS BIH I NEP BIH,1
133A059,133,STRANKA KOKUZA - SKOK,13
133A060,133,BPS - SEFER HALILOVIĆ,24
133A060,133,STRANKA ZA BOSNU I HERCEGOVINU,47
133A060,133,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,131
133A060,133,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,3
133A060,133,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0
133A060,133,DEMOKRATSKA STRANKA INVALIDA BIH,1
133A060,133,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,15
133A060,133,SDA - STRANKA DEMOKRATSKE AKCIJE,62
133A060,133,NARODNA STRANKA RADOM ZA BOLJITAK,10
133A060,133,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,16
133A060,133,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,4
133A060,133,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,12
133A060,133,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,3
133A060,133,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,1
133A060,133,STRANKA ZA NAROD BOSNE I HERCEGOVINE,2
133A060,133,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,73
133A060,133,PARTIJA PRAVOG PUTA,0
133A060,133,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,19
133A060,133,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
133A060,133,HSS - NHI,0
133A060,133,KOALICIJA PREOKRET: GDS BIH I NEP BIH,0
133A060,133,STRANKA KOKUZA - SKOK,16
133A061,133,BPS - SEFER HALILOVIĆ,8
133A061,133,STRANKA ZA BOSNU I HERCEGOVINU,29
133A061,133,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,155
133A061,133,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,2
133A061,133,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0
133A061,133,DEMOKRATSKA STRANKA INVALIDA BIH,2
133A061,133,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,3
133A061,133,SDA - STRANKA DEMOKRATSKE AKCIJE,32
133A061,133,NARODNA STRANKA RADOM ZA BOLJITAK,20
133A061,133,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,14
133A061,133,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,3
133A061,133,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,13
133A061,133,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,1
133A061,133,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
133A061,133,STRANKA ZA NAROD BOSNE I HERCEGOVINE,1
133A061,133,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,92
133A061,133,PARTIJA PRAVOG PUTA,7
133A061,133,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,17
133A061,133,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,1
133A061,133,HSS - NHI,1
133A061,133,KOALICIJA PREOKRET: GDS BIH I NEP BIH,2
133A061,133,STRANKA KOKUZA - SKOK,14
133A062,133,BPS - SEFER HALILOVIĆ,7
133A062,133,STRANKA ZA BOSNU I HERCEGOVINU,36
133A062,133,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,125
133A062,133,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,2
133A062,133,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0
133A062,133,DEMOKRATSKA STRANKA INVALIDA BIH,0
133A062,133,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,28
133A062,133,SDA - STRANKA DEMOKRATSKE AKCIJE,44
133A062,133,NARODNA STRANKA RADOM ZA BOLJITAK,12
133A062,133,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,8
133A062,133,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,6
133A062,133,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,6
133A062,133,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
133A062,133,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,1
133A062,133,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
133A062,133,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,76
133A062,133,PARTIJA PRAVOG PUTA,5
133A062,133,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,38
133A062,133,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,2
133A062,133,HSS - NHI,0
133A062,133,KOALICIJA PREOKRET: GDS BIH I NEP BIH,1
133A062,133,STRANKA KOKUZA - SKOK,14
133A063,133,BPS - SEFER HALILOVIĆ,25
133A063,133,STRANKA ZA BOSNU I HERCEGOVINU,43
133A063,133,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,111
133A063,133,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,2
133A063,133,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0
133A063,133,DEMOKRATSKA STRANKA INVALIDA BIH,1
133A063,133,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,13
133A063,133,SDA - STRANKA DEMOKRATSKE AKCIJE,54
133A063,133,NARODNA STRANKA RADOM ZA BOLJITAK,8
133A063,133,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,3
133A063,133,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,5
133A063,133,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,6
133A063,133,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
133A063,133,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,2
133A063,133,STRANKA ZA NAROD BOSNE I HERCEGOVINE,1
133A063,133,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,80
133A063,133,PARTIJA PRAVOG PUTA,2
133A063,133,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,14
133A063,133,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,2
133A063,133,HSS - NHI,2
133A063,133,KOALICIJA PREOKRET: GDS BIH I NEP BIH,0
133A063,133,STRANKA KOKUZA - SKOK,8
133A064,133,BPS - SEFER HALILOVIĆ,18
133A064,133,STRANKA ZA BOSNU I HERCEGOVINU,50
133A064,133,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,113
133A064,133,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,4
133A064,133,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0
133A064,133,DEMOKRATSKA STRANKA INVALIDA BIH,4
133A064,133,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,7
133A064,133,SDA - STRANKA DEMOKRATSKE AKCIJE,42
133A064,133,NARODNA STRANKA RADOM ZA BOLJITAK,5
133A064,133,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,4
133A064,133,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,6
133A064,133,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,5
133A064,133,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
133A064,133,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,1
133A064,133,STRANKA ZA NAROD BOSNE I HERCEGOVINE,3
133A064,133,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,68
133A064,133,PARTIJA PRAVOG PUTA,1
133A064,133,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,14
133A064,133,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
133A064,133,HSS - NHI,2
133A064,133,KOALICIJA PREOKRET: GDS BIH I NEP BIH,3
133A064,133,STRANKA KOKUZA - SKOK,13
133A065,133,BPS - SEFER HALILOVIĆ,25
133A065,133,STRANKA ZA BOSNU I HERCEGOVINU,36
133A065,133,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,166
133A065,133,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,4
133A065,133,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0
133A065,133,DEMOKRATSKA STRANKA INVALIDA BIH,1
133A065,133,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,8
133A065,133,SDA - STRANKA DEMOKRATSKE AKCIJE,38
133A065,133,NARODNA STRANKA RADOM ZA BOLJITAK,15
133A065,133,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,5
133A065,133,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
133A065,133,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,6
133A065,133,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
133A065,133,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,3
133A065,133,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
133A065,133,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,83
133A065,133,PARTIJA PRAVOG PUTA,5
133A065,133,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,22
133A065,133,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,4
133A065,133,HSS - NHI,0
133A065,133,KOALICIJA PREOKRET: GDS BIH I NEP BIH,2
133A065,133,STRANKA KOKUZA - SKOK,15
133A066,133,BPS - SEFER HALILOVIĆ,31
133A066,133,STRANKA ZA BOSNU I HERCEGOVINU,35
133A066,133,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,139
133A066,133,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,3
133A066,133,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,1
133A066,133,DEMOKRATSKA STRANKA INVALIDA BIH,2
133A066,133,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,8
133A066,133,SDA - STRANKA DEMOKRATSKE AKCIJE,62
133A066,133,NARODNA STRANKA RADOM ZA BOLJITAK,10
133A066,133,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,3
133A066,133,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,5
133A066,133,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,7
133A066,133,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,1
133A066,133,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,2
133A066,133,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
133A066,133,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,95
133A066,133,PARTIJA PRAVOG PUTA,5
133A066,133,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,12
133A066,133,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,4
133A066,133,HSS - NHI,0
133A066,133,KOALICIJA PREOKRET: GDS BIH I NEP BIH,5
133A066,133,STRANKA KOKUZA - SKOK,13
133A067,133,BPS - SEFER HALILOVIĆ,18
133A067,133,STRANKA ZA BOSNU I HERCEGOVINU,38
133A067,133,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,121
133A067,133,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,5
133A067,133,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0
133A067,133,DEMOKRATSKA STRANKA INVALIDA BIH,0
133A067,133,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,8
133A067,133,SDA - STRANKA DEMOKRATSKE AKCIJE,42
133A067,133,NARODNA STRANKA RADOM ZA BOLJITAK,12
133A067,133,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,12
133A067,133,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,6
133A067,133,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,6
133A067,133,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
133A067,133,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
133A067,133,STRANKA ZA NAROD BOSNE I HERCEGOVINE,2
133A067,133,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,78
133A067,133,PARTIJA PRAVOG PUTA,1
133A067,133,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,25
133A067,133,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,2
133A067,133,HSS - NHI,0
133A067,133,KOALICIJA PREOKRET: GDS BIH I NEP BIH,1
133A067,133,STRANKA KOKUZA - SKOK,18
133A068,133,BPS - SEFER HALILOVIĆ,14
133A068,133,STRANKA ZA BOSNU I HERCEGOVINU,38
133A068,133,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,131
133A068,133,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,8
133A068,133,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0
133A068,133,DEMOKRATSKA STRANKA INVALIDA BIH,3
133A068,133,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,16
133A068,133,SDA - STRANKA DEMOKRATSKE AKCIJE,32
133A068,133,NARODNA STRANKA RADOM ZA BOLJITAK,11
133A068,133,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,11
133A068,133,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,10
133A068,133,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,10
133A068,133,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
133A068,133,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,3
133A068,133,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
133A068,133,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,64
133A068,133,PARTIJA PRAVOG PUTA,1
