Election,Election Unit,Type,Party,Votes
parliament_rs,305,confirmed,NARODNA STRANKA RADOM ZA BOLJITAK,3
parliament_rs,305,confirmed,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
parliament_rs,305,confirmed,PARTIJA PRAVOG PUTA,0
parliament_rs,305,confirmed,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,0
parliament_rs,305,confirmed,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,1
parliament_rs,305,confirmed,ШАКОТИЋ АНЂЕЛКО - НЕЗАВИСНИ КАНДИДАТ,0
parliament_rs,304,post,BPS - SEFER HALILOVIĆ,5
parliament_rs,304,post,STRANKA ZA BOSNU I HERCEGOVINU,74
parliament_rs,304,post,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,131
parliament_rs,304,post,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,0
parliament_rs,304,post,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,17
parliament_rs,304,post,SDA - STRANKA DEMOKRATSKE AKCIJE,135
parliament_rs,304,post,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,151
parliament_rs,304,post,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,5
parliament_rs,304,post,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,45
parliament_rs,304,post,НАРОДНА ДЕМОКРАТСКА СТРАНКА,0
parliament_rs,304,post,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,2
parliament_rs,304,post,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,7
parliament_rs,304,post,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,0
parliament_rs,304,post,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,7
parliament_rs,304,post,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,45
parliament_rs,304,post,СРПСКА НАПРЕДНА СТРАНКА,0
parliament_rs,304,post,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,15
parliament_rs,304,post,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,68
parliament_rs,304,post,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0
parliament_rs,304,post,HSS - NHI,362
parliament_rs,304,post,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,191
parliament_rs,304,post,NARODNA STRANKA RADOM ZA BOLJITAK,2
parliament_rs,304,post,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,0
parliament_rs,304,post,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,46
parliament_rs,304,absent,BPS - SEFER HALILOVIĆ,4
parliament_rs,304,absent,STRANKA ZA BOSNU I HERCEGOVINU,9
parliament_rs,304,absent,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,45
parliament_rs,304,absent,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,7
parliament_rs,304,absent,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,63
parliament_rs,304,absent,SDA - STRANKA DEMOKRATSKE AKCIJE,54
parliament_rs,304,absent,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,13
parliament_rs,304,absent,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,5
parliament_rs,304,absent,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,66
parliament_rs,304,absent,НАРОДНА ДЕМОКРАТСКА СТРАНКА,1
parliament_rs,304,absent,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,4
parliament_rs,304,absent,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,1
parliament_rs,304,absent,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,0
parliament_rs,304,absent,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,5
parliament_rs,304,absent,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,18
parliament_rs,304,absent,СРПСКА НАПРЕДНА СТРАНКА,4
parliament_rs,304,absent,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,6
parliament_rs,304,absent,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,1
parliament_rs,304,absent,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0
parliament_rs,304,absent,HSS - NHI,1
parliament_rs,304,absent,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0
parliament_rs,304,absent,NARODNA STRANKA RADOM ZA BOLJITAK,5
parliament_rs,304,absent,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,0
parliament_rs,304,absent,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,11
parliament_rs,304,confirmed,BPS - SEFER HALILOVIĆ,0
parliament_rs,304,confirmed,STRANKA ZA BOSNU I HERCEGOVINU,0
parliament_rs,304,confirmed,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,3
parliament_rs,304,confirmed,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,0
parliament_rs,304,confirmed,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,2
parliament_rs,304,confirmed,SDA - STRANKA DEMOKRATSKE AKCIJE,0
parliament_rs,304,confirmed,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,0
parliament_rs,304,confirmed,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,0
parliament_rs,304,confirmed,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,4
parliament_rs,304,confirmed,НАРОДНА ДЕМОКРАТСКА СТРАНКА,0
parliament_rs,304,confirmed,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,1
parliament_rs,304,confirmed,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
parliament_rs,304,confirmed,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,0
parliament_rs,304,confirmed,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,0
parliament_rs,304,confirmed,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0
parliament_rs,304,confirmed,СРПСКА НАПРЕДНА СТРАНКА,0
parliament_rs,304,confirmed,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
parliament_rs,304,confirmed,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,33
parliament_rs,304,confirmed,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0
parliament_rs,304,confirmed,HSS - NHI,8
parliament_rs,304,confirmed,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,1
parliament_rs,304,confirmed,NARODNA STRANKA RADOM ZA BOLJITAK,0
parliament_rs,304,confirmed,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,0
parliament_rs,304,confirmed,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,1
parliament_rs,303,post,STRANKA ZA BOSNU I HERCEGOVINU,174
parliament_rs,303,post,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,243
parliament_rs,303,post,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,0
parliament_rs,303,post,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,10
parliament_rs,303,post,SDA - STRANKA DEMOKRATSKE AKCIJE,70
parliament_rs,303,post,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,2
parliament_rs,303,post,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,0
parliament_rs,303,post,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,57
parliament_rs,303,post,НАРОДНА ДЕМОКРАТСКА СТРАНКА,13
parliament_rs,303,post,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
parliament_rs,303,post,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,4
parliament_rs,303,post,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,2
parliament_rs,303,post,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,0
parliament_rs,303,post,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,16
parliament_rs,303,post,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,96
parliament_rs,303,post,СРПСКА НАПРЕДНА СТРАНКА,1
parliament_rs,303,post,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,25
parliament_rs,303,post,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,1
parliament_rs,303,post,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,721
parliament_rs,303,post,HSS - NHI,2369
parliament_rs,303,post,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,140
parliament_rs,303,post,NARODNA STRANKA RADOM ZA BOLJITAK,2
parliament_rs,303,post,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,1
parliament_rs,303,post,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,33
parliament_rs,303,absent,STRANKA ZA BOSNU I HERCEGOVINU,32
parliament_rs,303,absent,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,87
parliament_rs,303,absent,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,2
parliament_rs,303,absent,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,69
parliament_rs,303,absent,SDA - STRANKA DEMOKRATSKE AKCIJE,43
parliament_rs,303,absent,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,24
parliament_rs,303,absent,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,4
parliament_rs,303,absent,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,109
parliament_rs,303,absent,НАРОДНА ДЕМОКРАТСКА СТРАНКА,4
parliament_rs,303,absent,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,1
parliament_rs,303,absent,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,5
parliament_rs,303,absent,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,2
parliament_rs,303,absent,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,1
parliament_rs,303,absent,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,11
parliament_rs,303,absent,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,33
parliament_rs,303,absent,СРПСКА НАПРЕДНА СТРАНКА,9
parliament_rs,303,absent,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,5
parliament_rs,303,absent,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
parliament_rs,303,absent,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0
parliament_rs,303,absent,HSS - NHI,2
parliament_rs,303,absent,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,3
parliament_rs,303,absent,NARODNA STRANKA RADOM ZA BOLJITAK,3
parliament_rs,303,absent,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,1
parliament_rs,303,absent,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,26
parliament_rs,303,confirmed,STRANKA ZA BOSNU I HERCEGOVINU,5
parliament_rs,303,confirmed,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,8
parliament_rs,303,confirmed,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,0
parliament_rs,303,confirmed,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,4
parliament_rs,303,confirmed,SDA - STRANKA DEMOKRATSKE AKCIJE,1
parliament_rs,303,confirmed,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,2
parliament_rs,303,confirmed,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,1
parliament_rs,303,confirmed,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,4
parliament_rs,303,confirmed,НАРОДНА ДЕМОКРАТСКА СТРАНКА,1
parliament_rs,303,confirmed,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
parliament_rs,303,confirmed,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,0
parliament_rs,303,confirmed,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
parliament_rs,303,confirmed,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,1
parliament_rs,303,confirmed,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,1
parliament_rs,303,confirmed,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,4
parliament_rs,303,confirmed,СРПСКА НАПРЕДНА СТРАНКА,1
parliament_rs,303,confirmed,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
parliament_rs,303,confirmed,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,1
parliament_rs,303,confirmed,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,10
parliament_rs,303,confirmed,HSS - NHI,8
parliament_rs,303,confirmed,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,1
parliament_rs,303,confirmed,NARODNA STRANKA RADOM ZA BOLJITAK,0
parliament_rs,303,confirmed,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,0
parliament_rs,303,confirmed,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,4
parliament_rs,302,post,STRANKA ZA BOSNU I HERCEGOVINU,599
parliament_rs,302,post,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,343
parliament_rs,302,post,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,3
parliament_rs,302,post,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,8
parliament_rs,302,post,SDA - STRANKA DEMOKRATSKE AKCIJE,185
parliament_rs,302,post,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,6
parliament_rs,302,post,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,9
parliament_rs,302,post,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,38
parliament_rs,302,post,НАРОДНА ДЕМОКРАТСКА СТРАНКА,13
parliament_rs,302,post,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,5
parliament_rs,302,post,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,2
parliament_rs,302,post,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,10
parliament_rs,302,post,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,292
parliament_rs,302,post,STRANKA KOKUZA - SKOK,10
parliament_rs,302,post,СРПСКА НАПРЕДНА СТРАНКА,0
parliament_rs,302,post,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,64
parliament_rs,302,post,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,79
parliament_rs,302,post,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,3
parliament_rs,302,post,HSS - NHI,417
parliament_rs,302,post,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,31
parliament_rs,302,post,NARODNA STRANKA RADOM ZA BOLJITAK,10
parliament_rs,302,post,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,0
parliament_rs,302,post,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,3
parliament_rs,302,absent,STRANKA ZA BOSNU I HERCEGOVINU,21
parliament_rs,302,absent,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,44
parliament_rs,302,absent,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,12
parliament_rs,302,absent,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,37
parliament_rs,302,absent,SDA - STRANKA DEMOKRATSKE AKCIJE,37
parliament_rs,302,absent,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,34
parliament_rs,302,absent,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,24
parliament_rs,302,absent,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,288
parliament_rs,302,absent,НАРОДНА ДЕМОКРАТСКА СТРАНКА,30
parliament_rs,302,absent,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,9
parliament_rs,302,absent,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,2
parliament_rs,302,absent,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,10
parliament_rs,302,absent,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,39
parliament_rs,302,absent,STRANKA KOKUZA - SKOK,3
parliament_rs,302,absent,СРПСКА НАПРЕДНА СТРАНКА,6
parliament_rs,302,absent,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,10
parliament_rs,302,absent,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,3
parliament_rs,302,absent,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0
parliament_rs,302,absent,HSS - NHI,1
parliament_rs,302,absent,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,2
parliament_rs,302,absent,NARODNA STRANKA RADOM ZA BOLJITAK,7
parliament_rs,302,absent,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,0
parliament_rs,302,absent,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,48
parliament_rs,302,confirmed,STRANKA ZA BOSNU I HERCEGOVINU,6
parliament_rs,302,confirmed,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,0
parliament_rs,302,confirmed,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,0
parliament_rs,302,confirmed,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,3
parliament_rs,302,confirmed,SDA - STRANKA DEMOKRATSKE AKCIJE,0
parliament_rs,302,confirmed,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,1
parliament_rs,302,confirmed,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,3
parliament_rs,302,confirmed,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,5
parliament_rs,302,confirmed,НАРОДНА ДЕМОКРАТСКА СТРАНКА,0
parliament_rs,302,confirmed,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,1
parliament_rs,302,confirmed,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,1
parliament_rs,302,confirmed,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,3
parliament_rs,302,confirmed,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,1
parliament_rs,302,confirmed,STRANKA KOKUZA - SKOK,0
parliament_rs,302,confirmed,СРПСКА НАПРЕДНА СТРАНКА,1
parliament_rs,302,confirmed,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
parliament_rs,302,confirmed,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0
parliament_rs,302,confirmed,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0
parliament_rs,302,confirmed,HSS - NHI,0
parliament_rs,302,confirmed,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0
parliament_rs,302,confirmed,NARODNA STRANKA RADOM ZA BOLJITAK,0
parliament_rs,302,confirmed,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,0
parliament_rs,302,confirmed,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,0
parliament_rs,301,post,STRANKA ZA BOSNU I HERCEGOVINU,1369
parliament_rs,301,post,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,844
parliament_rs,301,post,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,1
parliament_rs,301,post,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,10
parliament_rs,301,post,SDA - STRANKA DEMOKRATSKE AKCIJE,763
parliament_rs,301,post,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,40
parliament_rs,301,post,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,5
parliament_rs,301,post,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,36
parliament_rs,301,post,НАРОДНА ДЕМОКРАТСКА СТРАНКА,1
parliament_rs,301,post,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,0
parliament_rs,301,post,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,0
parliament_rs,301,post,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,1
parliament_rs,301,post,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,341
parliament_rs,301,post,СРПСКА НАПРЕДНА СТРАНКА,1
parliament_rs,301,post,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,56
parliament_rs,301,post,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,3
parliament_rs,301,post,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,20
parliament_rs,301,post,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,1
parliament_rs,301,post,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,17
parliament_rs,301,post,NARODNA STRANKA RADOM ZA BOLJITAK,4
parliament_rs,301,post,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,2
parliament_rs,301,post,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,1
parliament_rs,301,absent,STRANKA ZA BOSNU I HERCEGOVINU,36
parliament_rs,301,absent,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,26
parliament_rs,301,absent,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,4
parliament_rs,301,absent,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,20
parliament_rs,301,absent,SDA - STRANKA DEMOKRATSKE AKCIJE,37
parliament_rs,301,absent,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,30
parliament_rs,301,absent,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,5
parliament_rs,301,absent,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,118
parliament_rs,301,absent,НАРОДНА ДЕМОКРАТСКА СТРАНКА,13
parliament_rs,301,absent,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,1
parliament_rs,301,absent,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,0
parliament_rs,301,absent,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,5
parliament_rs,301,absent,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,25
parliament_rs,301,absent,СРПСКА НАПРЕДНА СТРАНКА,3
parliament_rs,301,absent,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,3
parliament_rs,301,absent,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
parliament_rs,301,absent,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,1
parliament_rs,301,absent,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,1
parliament_rs,301,absent,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0
parliament_rs,301,absent,NARODNA STRANKA RADOM ZA BOLJITAK,0
parliament_rs,301,absent,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,0
parliament_rs,301,absent,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,5
parliament_rs,301,confirmed,STRANKA ZA BOSNU I HERCEGOVINU,4
parliament_rs,301,confirmed,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,16
parliament_rs,301,confirmed,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,2
parliament_rs,301,confirmed,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,3
parliament_rs,301,confirmed,SDA - STRANKA DEMOKRATSKE AKCIJE,5
parliament_rs,301,confirmed,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,2
parliament_rs,301,confirmed,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,5
